#DATE DE CLASSEMENT;DATE DE PUBLICATION DE L'ETABLISSEMENT;TYPOLOGIE ÉTABLISSEMENT;CLASSEMENT;CATÉGORIE;MENTION;NOM COMMERCIAL;ADRESSE;CODE POSTAL;COMMUNE;TÉLÉPHONE;COURRIEL;SITE INTERNET;TYPE DE SÉJOUR;CAPACITÉ D'ACCUEIL (PERSONNES);NOMBRE DE CHAMBRES;NOMBRE D'EMPLACEMENTS;NOMBRE D'UNITES D'HABITATION;NOMBRE DE LOGEMENTS
29/05/2013;29/05/2013;CAMPING;2 étoiles;Tourisme;-;CAMPING DES CERISIERS;29 brancillet;56800;GUILLAC;297756124;josselincamping@hotmail.com;www.josselincamping.com;-;-;-;29;-;-
28/05/2013;28/05/2013;CAMPING;2 étoiles;Tourisme;-;CAMPING DE LUNERY;6 rue de l'abreuvoir;18400;LUNERY;248680738;paysflorentais@cc-fercher.fr;http://www.cc-fercher.fr;-;-;-;37;-;-
28/05/2013;07/06/2013;CAMPING;3 étoiles;Tourisme;-;CAMPING PITRERA;La Trinité de Porto Vecchio;20137;PORTO-VECCHIO;495702010;pitrera@orange.fr;http://www.pitrera.com;-;-;-;82;-;-
28/05/2013;07/06/2013;CAMPING;3 étoiles;Tourisme;-;LE BODRI;route de calvi;20256;CORBARA;495601086;info@campinglebodri.com;www.campinglebodri.com;-;-;-;333;-;-
23/05/2013;23/05/2013;CAMPING;5 étoiles;Tourisme;-;CAMPING LES BOIS DU CHÂTELAS;fournet;26460;BOURDEAUX;475006080;contact@chatelas.com;http://www.chatelas.com;-;-;-;169;-;-
23/05/2013;23/05/2013;CAMPING;3 étoiles;Loisirs;-;CAMPING DE LA ROUTE BLEUE;Rue des vignes;3120;LAPALISSE;470992631;camping@cc-paysdelapalisse.fr;-;-;-;-;66;-;-
23/05/2013;23/05/2013;CAMPING;2 étoiles;Tourisme;-;CAMPING LE CANOË;ROUTE DE LONGWY;39120;CHAUSSIN;662309656;phil.pelletier709@orange.fr;www.camping-le-canoe.com;-;-;-;45;-;-
23/05/2013;23/05/2013;CAMPING;3 étoiles;Tourisme;-;CAMPING DES MÉGALITHES;kerfélicité;56410;ERDEVEN;297556876;campingdesmegalithes@orange.fr;http://www.campingdesmegalithes.fr ;-;-;-;186;-;-
23/05/2013;23/05/2013;CAMPING;2 étoiles;Tourisme;-;CAMPING GINASSERVIS;Plaine Gasquet;83560;GINASSERVIS;494804511;camping-ginasservis@orange.fr;http://www.camping-ginasservis.fr;-;-;-;27;-;-
23/05/2013;23/05/2013;CAMPING;3 étoiles;Loisirs;-;CAMPING PLAYA;acotz, 264 route des plages;64500;SAINT-JEAN-DE-LUZ;559265585;campingplaya@orange.fr;http://www.camping-playa.com;-;-;-;52;-;-
23/05/2013;23/05/2013;CAMPING;3 étoiles;Loisirs;-;CAMPING DE KERMARQUER ;Kermarquer;56470;LA TRINITÉ-SUR-MER;297557918;camping-kermarquer@orange.fr;http://www.camping-de-kermarquer.fr/;-;-;-;90;-;-
23/05/2013;23/05/2013;CAMPING;2 étoiles;Loisirs;-;CAMPING LA CHAUMIÈRE;680 chemin de la grande ferrière, saint-michel-des-loups;50610;JULLOUVILLE;233488293;campinglachaumiere@west-telecom.com;-;-;-;-;190;-;-
23/05/2013;23/05/2013;CAMPING;1 étoile;Tourisme;-;CAMPING LE CANDAIS;ROUTE DE ROCHEFORT;49290;CHALONNES-SUR-LOIRE;241780227;mairie@chalonnes-sur-loire.fr;http://www.chalonnes-sur-loire.fr/sites/default/files/upload/images/camping_2012_bd.pdf;-;-;-;200;-;-
23/05/2013;23/05/2013;CAMPING;2 étoiles;Tourisme;-;CAMPING LE SITE;Castelbouc;48210;SAINTE-ENIMIE;466485557;camping.lesite@wanadoo.fr;http://www.gorges-du-tarn.fr;-;-;-;66;-;-
23/05/2013;23/05/2013;CAMPING;3 étoiles;Tourisme;-;PARC DU CHÂTEAU D'ALLOT;CHÂTEAU D'ALLOT;47550;BOÉ;553950923;christine.lavigne@domaine-dallot.fr;http://domaine-dallot.fr;-;-;-;53;-;-
23/05/2013;23/05/2013;CAMPING;2 étoiles;Loisirs;-;LA CHÂTAIGNERAIE;Landiol;30450;GÉNOLHAC;466614429;sandrine.bares30@orange.fr;http://www.camping-chataigneraie-cevennes.fr/;-;-;-;50;-;-
23/05/2013;23/05/2013;CAMPING;2 étoiles;Loisirs;-;LES CHÂTAIGNIERS;plot de Chambonas;7140;LES VANS;475889000;jmpa@free.fr;http://camping-lesvans.fr/;-;-;-;93;-;-
21/05/2013;21/05/2013;CAMPING;1 étoile;Tourisme;-;CAMPING DU BOIS DE SAINT-HILAIRE;Route de la Gare;86190;CHALANDRAY;549602084;accueil@camping-st-hilaire.com;http://www.camping-st-hilaire.com;-;-;-;38;-;-
21/05/2013;21/05/2013;CAMPING;2 étoiles;Tourisme;-;CAMPING MUNICIPAL LA PINÈDE;502 chemin des sablières;84410;BÉDOIN;490656395;la-pinede.camping-municipal@wanadoo.fr;www.bedoin.fr;-;-;-;120;-;-
21/05/2013;21/05/2013;CAMPING;1 étoile;Loisirs;-;CAMPING LES CLOS ;490 route de saint-paul;83600;BAGNOLS-EN-FORÊT;04.94.40.60-69;info@campinglesclos.com;http://www.camping-lesclos.com/;-;-;-;49;-;-
21/05/2013;21/05/2013;CAMPING;1 étoile;Loisirs;-;CAMPING DU PORT D'ALON;1647 ROUTE DU PORT D'ALON;83270;SAINT-CYR-SUR-MER;494265646;d.mariani@wanadoo.fr;-;-;-;-;27;-;-
21/05/2013;21/05/2013;CAMPING;3 étoiles;Loisirs;-;CAMPING DOMAINE DE LA CIGALIÈRE;4345 route du Thoronet;83340;LE CANNET-DES-MAURES;494738106;campinglacigaliere@wanadoo.fr;-;-;-;-;71;-;-
21/05/2013;21/05/2013;CAMPING;1 étoile;Loisirs;-;CAMPING LES OSERAIES;rue d'en bas;80510;COCQUEREL;322241586;camping@camping-loisir-somme.com;http://www.camping-loisir-somme.com;-;-;-;36;-;-
21/05/2013;21/05/2013;CAMPING;3 étoiles;Loisirs;-;CAMP SOLEIL;179 route de berck;80120;FORT-MAHON-PLAGE;322235879;camp_soleil@alicepro.fr;www.camping-soleil-80.com;-;-;-;76;-;-
21/05/2013;21/05/2013;CAMPING;2 étoiles;Tourisme;-;CAMPING LE GRAND PRÉ;10 rue du 8 mai 1945;80510;LONG;322318683;eurlneuville.campinglegrandpre@sfr.fr;www.campinglegrandpre.fr;-;-;-;60;-;-
21/05/2013;21/05/2013;CAMPING;2 étoiles;Loisirs;-;CAMPING MUNICIPAL LES AILLOTS;rue des écoles;80960;SAINT-BLIMONT;322306255;aillots@akeonet.com;-;-;-;-;51;-;-
21/05/2013;21/05/2013;CAMPING;2 étoiles;Tourisme;-;CAMPING DU PRÉ DE L'ABBAYE;12 rue du marais;80160;LOEUILLY;322381388;campingdeloeuilly@orange.fr;-;-;-;-;70;-;-
21/05/2013;21/05/2013;CAMPING;1 étoile;Loisirs;-;CAMPING MUNICIPAL LES BORDS DU LOING;Rue des mariniers;77460;SOUPPES-SUR-LOING;164297263;campingsouppes@orange.fr;www.tourisme-souppes.fr;-;-;-;175;-;-
21/05/2013;21/05/2013;CAMPING;2 étoiles;Tourisme;-;CAMPING LE BOIS JOLI;Chemin du bois joli;73130;SAINT-MARTIN-SUR-LA-CHAMBRE;966972128;campingleboisjoli@orange.fr;http://www.campingleboisjoli.com/;-;-;-;123;-;-
21/05/2013;21/05/2013;CAMPING;4 étoiles;Tourisme;-;CAMPING LES BRAUDIÈRES;Les braudieres;72240;MÉZIÈRES-SOUS-LAVARDIN;243208148;camping.braudieres@wanadoo.fr;www.campinglesbraudieres.com;-;-;-;48;-;-
21/05/2013;21/05/2013;CAMPING;2 étoiles;Tourisme;-;CAMPING MUNICIPAL D'ARREAU;8 rue de la Courbère;65240;ARREAU;562986556;camping-municipal-arreau@wanadoo.fr;http://www.camping-arreau.fr;-;-;-;79;-;-
21/05/2013;21/05/2013;CAMPING;2 étoiles;Tourisme;-;ETCHEMENDIGARAYA;Maison Etchemendigaraya;64780;SUHESCUN;677579093;bruno.bachoc@wanadoo.fr;http://mendi.chez.com/;-;-;-;25;-;-
21/05/2013;21/05/2013;CAMPING;2 étoiles;Loisirs;-;DOMAINE LES ORMES;55 route de watten;62910;SERQUES;671395091;contact@domainelesormes.fr;www.domainelesormes.fr;-;-;-;83;-;-
21/05/2013;21/05/2013;CAMPING;3 étoiles;Tourisme;-;CAMPING MUNICIPAL RAMSTEIN PLAGE;Rue du Ramstein;57230;BAERENTHAL;387065073;camping.ramstein@wanadoo.fr;www.baerenthal.eu;-;-;-;74;-;-
21/05/2013;21/05/2013;CAMPING;3 étoiles;Tourisme;-;CAMPING LE PÂTIS;3 chemin du Pâtis;56130;LA ROCHE-BERNARD;299906013;camping.lrb56@gmail.com;www.camping-larochebernard.com;-;-;-;51;-;-
21/05/2013;21/05/2013;CAMPING;1 étoile;Tourisme;-;CAMPING DES LOGES;chemin du plan d'eau, LE BOIS SEMÉ;49390;LA BREILLE-LES-PINS;241528166;rodguepratte@orange.fr;-;-;-;-;49;-;-
21/05/2013;21/05/2013;CAMPING;2 étoiles;Loisirs;-;CAMPING LES EAUX VIVES;CHAPEAUROUX;48600;SAINT-BONNET-DE-MONTAUROUX;466463618;jean-pierre.ranc@laposte.net;-;-;-;-;29;-;-
21/05/2013;21/05/2013;CAMPING;2 étoiles;Tourisme;-;CAMPING LES CHÂTAIGNIERS;Boulevard  Klébert Lousteau;41130;SELLES-SUR-CHER;02.54.97.67.26;poissonclouwn@hotmail.fr;-;-;-;-;60;-;-
21/05/2013;21/05/2013;CAMPING;3 étoiles;Tourisme;-;CAMPING PLAGE DE TREZ ROUZ ;plage de trez rouz ;29160;CROZON;298279396;contact@trezrouz.com;www.trezrouz.com;-;-;-;80;-;-
21/05/2013;21/05/2013;CAMPING;3 étoiles;Tourisme;-;AU BOIS DE CALAIS; BOIS DE CALAIS- rue rené cassin;19800;CORRÈZE;555262627;auboisdecalais@orange.fr;http://www.auboisdecalais.com/;-;-;-;42;-;-
21/05/2013;21/05/2013;CAMPING;2 étoiles;Tourisme;-;CAMPING LA NOUE DE L'ANSE;route de chârost;18400;VILLENEUVE-SUR-CHER;248556660;paysflorentais@cc-fercher.fr;http://www.cc-fercher.fr/;-;-;-;48;-;-
21/05/2013;21/05/2013;CAMPING;2 étoiles;Tourisme;-;CAMPING DE CHAUMONT-SUR-LOIRE;La Grosse Grève;41150;CHAUMONT-SUR-LOIRE;254209522;mairie.chaumontsloire@wanadoo.fr;http://www.camping-chaumont-sur-loire.com/;-;-;-;150;-;-
21/05/2013;21/05/2013;CAMPING;3 étoiles;Tourisme;-;CAMPING DU MOULIN;ZAC des basses echarrières;38440;SAINT-JEAN-DE-BOURNAY;04.74.59.30.34;contact@camping-meyrieu.com;www.camping-meyrieu.com;-;-;-;72;-;-
21/05/2013;21/05/2013;CAMPING;3 étoiles;Loisirs;-;CAMPING LE BOIS DES SOURCES;378 ROUTE D'AUBERIVES;38370;SAINT-PRIM;474849511;leboisdessources@wanadoo.fr;www.boisdessources.fr;-;-;-;80;-;-
21/05/2013;21/05/2013;CAMPING;3 étoiles;Tourisme;-;CAMPING MUNICIPAL DU SABOT;rue du stade;37190;AZAY-LE-RIDEAU;247454272;camping.lesabot@wanadoo.fr;http://www.azaylerideau.fr;-;-;-;196;-;-
21/05/2013;21/05/2013;CAMPING;2 étoiles;Tourisme;-;CAMPING MUNICIPAL PONT-À-L'ABBESSE;rue du 8 Mai 1945;35190;TINTÉNIAC;299680991;ille.et.donac.tinteniac@orange.fr;http://www.tinteniac.fr/camping-municipal/;-;-;-;31;-;-
21/05/2013;21/05/2013;CAMPING;4 étoiles;Tourisme;-;CAMPING LES SALISSES;avenue de la méditerranée;34450;VIAS;467216407;info@salisses.com;http://www.salisses.com/fr/index.html;-;-;-;501;-;-
21/05/2013;21/05/2013;CAMPING;2 étoiles;Tourisme;-;CAMPING LA CITADELLE;Rue du Roc;33710;BOURG;557684006;commune-de-bourg@wanadoo.fr;www.bourg-gironde.net;-;-;-;24;-;-
21/05/2013;21/05/2013;CAMPING;3 étoiles;Tourisme;-;LE CASTIES;lieu-dit bas de labrande;31430;CASTIES-LABRANDE;561908111;lecasties@wanadoo.fr;http://www.camping-lecasties.com/;-;-;-;47;-;-
21/05/2013;21/05/2013;CAMPING;2 étoiles;Tourisme;-;CAMPING DE LA PLAGE DE PORS AR VAG;Goulit ar Guer;29550;PLOMODIERN;298815142;contact@porsarvag.com;www.porsarvag.com;-;-;-;72;-;-
21/05/2013;21/05/2013;CAMPING;2 étoiles;Loisirs;-;CAMPING DE GOUELET KER;Gouelet ker ;29460;LOGONNA-DAOULAS;298206452;info@camping-goueletker.com;http://www.camping-goueletker.com;-;-;-;50;-;-
21/05/2013;21/05/2013;CAMPING;3 étoiles;Tourisme;-;LA FERME DE CLAREAU;Le clareau, route de die;26470;LA MOTTE-CHALANCON;475272603;campingfermeclareau@wanadoo.fr;www.fermedeclareau.com;-;-;-;50;-;-
21/05/2013;21/05/2013;CAMPING;2 étoiles;Loisirs;-;CAMPING DE KERBIGNIOUS;3 bis rue des ducs de bretagne ;22500;KERFOT;296205062;pascal.connan@wanadoo.fr;www.camping-kerbignious.com;-;-;-;50;-;-
21/05/2013;21/05/2013;CAMPING;4 étoiles;Tourisme;-;CAMPING LE NEPTUNE;3 Ker guistin;22580;LANLOUP;296223335;contact@leneptune.com;http://www.leneptune.com;-;-;-;84;-;-
21/05/2013;21/05/2013;CAMPING;4 étoiles;Tourisme;-;AIROTEL OLÉRON;19 Rue de la libération, Domaine de Montravail;17480;LE CHÂTEAU-D'OLÉRON;546476182;info@camping-airotel-oleron.com;www.camping-airotel-oleron.com;-;-;-;133;-;-
21/05/2013;21/05/2013;CAMPING;2 étoiles;Tourisme;-;LE MOULIN DE LA PIERRE;CAMPING LE MOULIN DE LA PIERRE;17220;SAINT-VIVIEN;609804634;lemoulindelapierre@yahoo.fr;http://www.campinglemoulindelapierre.com/;-;-;-;23;-;-
21/05/2013;21/05/2013;CAMPING;2 étoiles;Tourisme;-;CAMPING LES GENÊTS;Chemin des Jaunelles;17580;LE BOIS-PLAGE-EN-RÉ;546092431;accueil@lesgenets.com;http://www.lesgenets.com;-;-;-;25;-;-
21/05/2013;21/05/2013;CAMPING;3 étoiles;Tourisme;-;CAMPING MUNICIPAL LES PINS;RUE MICHELET;13990;FONTVIEILLE;490547869;campingmunicipal.lespins@wanadoo.fr;http://www.fontvieille-provence.com/office-de-tourisme-fontvieille/camping.php;-;-;-;148;-;-
21/05/2013;21/05/2013;CAMPING;3 étoiles;Tourisme;-;CAMPING LES ROMARINS;Avenue des Alpilles;13520;MAUSSANE-LES-ALPILLES;490545429;isabelle.site@maussanelesalpilles.fr;http://www.maussane.com;-;-;-;145;-;-
21/05/2013;21/05/2013;CAMPING;3 étoiles;Tourisme;-;CAMPING LE MOULIN DU PONT D'ALIÈS;Pont D'Aliès;11500;SAINT-MARTIN-LYS;468205327;contact@alies.fr;http://www.alies.fr;-;-;-;100;-;-
21/05/2013;21/05/2013;CAMPING;2 étoiles;Tourisme;-;CAMPING LES CATOYES;route départementale 30;5700;SAINTE-COLOMBE;492466490;contact@camping-lescatoyes.com;www.camping-lescatoyes.com;-;-;-;33;-;-
21/05/2013;21/05/2013;CAMPING;3 étoiles;Tourisme;-;CAMPING LES RIVES DU LAC;Les Iscles;5400;VEYNES;492572090;contact@camping-lac.com;http://www.camping-lac.com;-;-;-;127;-;-
21/05/2013;21/05/2013;CAMPING;1 étoile;Tourisme;-;BEAUSÉJOUR;La Mauvaise;4250;LA MOTTE-DU-CAIRE;492683511;cvvmc04@wanadoo.fr;-;-;-;-;30;-;-
21/05/2013;21/05/2013;CAMPING;1 étoile;Loisirs;-;LE NID DANS LES BRUYÈRES;37 rue du château;2130;FÈRE-EN-TARDENOIS;677831850;contact@leniddanslesbruyeres.fr;www.leniddanslesbruyeres.fr;-;-;-;22;-;-
21/05/2013;21/05/2013;CAMPING;3 étoiles;Tourisme;-;CAMPING DES ILLETTES;Route de Pavant;2310;CHARLY-SUR-MARNE;323821211;mairie.charly@wanadoo.fr;http://www.charly-sur-marne.fr/;-;-;-;40;-;-
21/05/2013;21/05/2013;CAMPING;3 étoiles;Tourisme;-;CAMPING DE THOISSEY;Le Port;1140;THOISSEY;474040425;mairiedethoissey@wanadoo.fr;thoissey.fr;-;-;-;280;-;-
21/05/2013;21/05/2013;CAMPING;1 étoile;Loisirs;-;CAMPING DU LAC DE COISELET;route du pont de Chancia;1590;DORTAN;474758634;rochet.josiane@neuf.fr;-;-;-;-;50;-;-
15/05/2013;15/05/2013;CAMPING;2 étoiles;Loisirs;-;CAMPING LE PETIT BOIS;194 chemin de la rive;85160;SAINT-JEAN-DE-MONTS;251588084;campinglepetitbois85@orange.fr;http://www.camping-lepetitbois.fr/;-;-;-;61;-;-
15/05/2013;15/05/2013;CAMPING;2 étoiles;Loisirs;-;CAMPING MUNICIPAL DE LA CHAPELLE;Boulevard du Phare;80460;AULT;322604215;campingdelachapelle@gmail.com;campingdelachapelle.fr;-;-;-;89;-;-
23/04/2013;23/04/2013;CAMPING;5 étoiles;Tourisme;-;CAMPING ALUNA VACANCES;Route de Lagorce;7120;RUOMS;475939315;alunavacances@wanadoo.fr;www.alunavacances.fr;-;-;-;410;-;-
23/04/2013;23/04/2013;CAMPING;4 étoiles;Tourisme;-;CHÂTEAU DE LACOMTE COUNTRY CLUB;Château de Lacomte;46500;CARLUCET;565387546;chateaulacomte@wanadoo.fr;http://www.chateaulacomte.com;-;-;-;95;-;-
23/04/2013;23/04/2013;CAMPING;2 étoiles;Tourisme;-;CAMPING DE L'ÎLE;Route des Gorges;7150;VALLON-PONT-D'ARC;475880544;contact@camping-delile.com;www.camping-delile.com;-;-;-;70;-;-
23/04/2013;23/04/2013;CAMPING;1 étoile;Tourisme;-;CAMPING LE VALLON;camping le vallon, route de ménerbes;84480;BONNIEUX;490758614;info@campinglevallon.com;http://www.campinglevallon.com;-;-;-;80;-;-
23/04/2013;23/04/2013;CAMPING;2 étoiles;Tourisme;-;CAMPING LA CLÉ DES CHAMPS;La Papotière;85400;LUÇON;674879759;lacledeschamps85@wanadoo.fr;http://www.camping-lucon.fr;-;-;-;27;-;-
23/04/2013;23/04/2013;CAMPING;2 étoiles;Tourisme;-;CAMPING LA LICORNE;route de chomette;7320;SAINT-AGRÈVE;475302709;jacqueline.halatsis@wanadoo.fr;http://www.pays-saintagreve.fr/spip.php?page=details&id_objet=64&id_rubrique=177;-;-;-;70;-;-
23/04/2013;23/04/2013;CAMPING;3 étoiles;Tourisme;-;CAMPING LE HAUT DICK;30 chemin du grand bas pays;50500;CARENTAN;233421689;contact@camping-lehautdick.com;www.camping-lehautdick.com;-;-;-;100;-;-
23/04/2013;23/04/2013;CAMPING;3 étoiles;Tourisme;-;CAMPING COUDERC;Route de Millau;48210;SAINTE-ENIMIE;466485053;ppgs@orange.fr;http://www.campingcouderc.fr;-;-;-;130;-;-
23/04/2013;23/04/2013;CAMPING;2 étoiles;Tourisme;-;CAMPING COMME AU SOLEIL;route du plan d'eau;43700;COUBON;471083255;campingcoubon@hotmail.fr;camping-le-puy.fr;-;-;-;48;-;-
19/04/2013;19/04/2013;CAMPING;5 étoiles;Tourisme;-;CAMPING SUNÊLIA LE RANC DAVAINE;500 CHEMIN DU RANC DAVAINE;7120;SAINT-ALBAN-AURIOLLES;475396055;camping.ranc.davaine@wanadoo.fr;www.camping-ranc-davaine.fr;-;-;-;435;-;-
16/04/2013;16/04/2013;CAMPING;3 étoiles;Tourisme;-;CAMPING MUNICIPAL SAINT ÉTIENNE;Boulevard des Rochers;35500;VITRÉ;299752528;camping@mairie-vitre.fr;www.mairie-vitre.com;-;-;-;45;-;-
16/04/2013;16/04/2013;CAMPING;3 étoiles;Tourisme;-;CAMPING LA COMBE D'OYANS;La combe d'Oyans;26300;ROCHEFORT-SAMSON;475473323;lacombedoyans@gmail.com;www.combedoyans.fr;-;-;-;43;-;-
16/04/2013;16/04/2013;CAMPING;3 étoiles;Loisirs;-;LA COULUMIÈRE;78 rue bouffard;17390;LA TREMBLADE;05.46.36.02.24;la-coulumiere@orange.fr;www.lacoulumiere.fr;-;-;-;268;-;-
16/04/2013;16/04/2013;CAMPING;2 étoiles;Tourisme;-;DOMAINE DE LABADAN;631 ROUTE DE LABADAN;40200;SAINTE-EULALIE-EN-BORN;558097198;TOFFLABADAN@AOL.COM;http://domaine-labadan.com/;-;-;-;152;-;-
12/04/2013;12/04/2013;CAMPING;4 étoiles;Tourisme;-;LES RIVES DE L'AGAY;575 AVENUE DU GRATADIS;83530;AGAY;494820274;reception@lesrivesdelagay.com;www.lesrivesdelagay.com;-;-;-;96;-;-
12/04/2013;12/04/2013;CAMPING;3 étoiles;Loisirs;-;CAMPING DE LA CROIX DE GARRY;rue de la semène, BP N° 1;42660;SAINT-GENEST-MALIFAUX;685409541;gite.camping.@st-genest-malifaux.fr;http://www.st-genest-malifaux.fr/camping/;-;-;-;65;-;-
12/04/2013;12/04/2013;CAMPING;2 étoiles;Loisirs;-;CARAVANIG CLUB  DU CLOS GOUGET;Le Clos Gouget;78200;BOINVILLIERS;134763175;le.clos.gouget@wanadoo.fr;http://leclosgouget.com;-;-;-;100;-;-
12/04/2013;12/04/2013;CAMPING;1 étoile;Loisirs;-;CÔTE D'AMOUR;30 grande rue Kervoyal;56750;DAMGAN;297410149;cotedamour@free.fr;-;-;-;-;90;-;-
12/04/2013;12/04/2013;CAMPING;3 étoiles;Loisirs;-;CAMPING DE LA PLAGE LA VILLE BERNEUF;route des Banches;22370;PLÉNEUF-VAL-ANDRÉ;296722820;plagevilleberneuf@orange.fr;http://www.camping-plagevilleberneuf.com;-;-;-;70;-;-
12/04/2013;12/04/2013;CAMPING;4 étoiles;Tourisme;-;CAMPING DU MONT NOIR ;2810 route du parc ;59270;SAINT-JANS-CAPPEL;674413076;auterrier@wanadoo.fr;http://www.campingdumontnoir.com;-;-;-;108;-;-
12/04/2013;12/04/2013;CAMPING;2 étoiles;Tourisme;-;CAMPING MUNICIPAL DE LA PRÉE;Route de la Pointe à Chabot;17880;LES PORTES-EN-RÉ;546295104;camping-les-portes@orange.fr;-;-;-;-;130;-;-
12/04/2013;12/04/2013;CAMPING;2 étoiles;Tourisme;-;LE VERLAINE;AVENUE DU GRATADIS;83530;AGAY;494820274;reception@lesrivesdelagay.com;-;-;-;-;70;-;-
03/04/2013;09/04/2013;CAMPING;1 étoile;Loisirs;-;CAMPING MARINA DI CASINCA;S.A MARINA DI CASINCA  ;20213;PENTA-DI-CASINCA;495365387;marima53@tiscali.it;-;-;-;-;199;-;-
03/04/2013;09/04/2013;CAMPING;2 étoiles;Tourisme;-;CAMPING SANTA BARBARA;camping santa barbara RN 200;20250;CORTE;495462022;kecco@wanadoo.fr;www.camping-santa-barbara.com/;-;-;-;40;-;-
02/04/2013;02/04/2013;CAMPING;2 étoiles;Tourisme;-;LES MOUETTES;43 rue de la plage;76910;CRIEL-SUR-MER;235867073;contact@camping-lesmouettes.fr;www.camping-lesmouettes.fr;-;-;-;80;-;-
02/04/2013;02/04/2013;CAMPING;3 étoiles;Loisirs;-;LE BOIS GROULT;120 impasse du BOIS GROULT;62142;HENNEVEUX;321333216;leclercq.gilbert0643@orange.fr;www.leboisgroult.fr;-;-;-;15;-;-
02/04/2013;02/04/2013;CAMPING;1 étoile;Loisirs;-;CAMPING DU PONT NEUF;rue des écoles;56950;CRACH;297551483;camping-pontneuf@orange.fr;-;-;-;-;25;-;-
02/04/2013;02/04/2013;CAMPING;1 étoile;Loisirs;-;MAR ATLANTIS;RUE DE PORT LESTRE, kervoyal;56750;DAMGAN;297410149;maratlantis@free.fr;-;-;-;-;78;-;-
02/04/2013;02/04/2013;CAMPING;3 étoiles;Tourisme;-;MONTPELLIER PLAGE;95 avenue saint-maurice;34250;PALAVAS-LES-FLOTS;467680091;camping.montpellier.plage@wanadoo.fr;-;-;-;-;700;-;-
02/04/2013;02/04/2013;CAMPING;2 étoiles;Tourisme;-;LES ROCHES;Bord du lac;4500;SAINTE-CROIX-DU-VERDON;492777899;lesroches.stecroixverdon@nordnet.fr;-;-;-;-;191;-;-
28/03/2013;28/03/2013;CAMPING;3 étoiles;Tourisme;-;LES ACACIAS;LES TOURS;26340;VERCHENY;475217251;infos@campinglesacacias.com;www.campinglesacacias.com;-;-;-;90;-;-
21/03/2013;21/03/2013;CAMPING;3 étoiles;Tourisme;-;CAMPING MUNICIPAL LES BOUCANIERS;rue pierre mendès-france;76470;LE TRÉPORT;235863547;camping@ville-le-treport.fr;www.ville-le-treport.fr/camping;-;-;-;243;-;-
19/03/2013;19/03/2013;CAMPING;3 étoiles;Tourisme;-;CAMPING DE L'ALLOCHON;15 rue du Four;86500;MONTMORILLON;614884399;camping@ville-montmorillon.fr;http://www.tourisme-montmorillon.fr/camping.php;-;-;-;77;-;-
19/03/2013;19/03/2013;CAMPING;4 étoiles;Tourisme;-;CAMPING LES RIVES DU LUBÉRON HOMAIR VACANCES;Chemin de la Grande Bastide;84460;CHEVAL-BLANC;490783687;jeromelegarrec@homair.com;http://www.homair.com/camping/les-rives-du-luberon?ectrans=1&gclid=CL22mpm747UCFUbKtAodNWoA6A;-;-;-;115;-;-
19/03/2013;19/03/2013;CAMPING;2 étoiles;Tourisme;-;CAMPING ROUX GCU;AVENUE DU DOCTEUR PARDIGON;83240;CAVALAIRE-SUR-MER;147639863;cavalaire8309@gcuf.fr;http://www.gcu.asso.fr;-;-;-;249;-;-
19/03/2013;19/03/2013;CAMPING;2 étoiles;Tourisme;-;CAMPING DU LAC;-;82160;PARISOT;563657065;camping.parisot@orange.fr;campingdulacparisot.com;-;-;-;66;-;-
19/03/2013;19/03/2013;CAMPING;3 étoiles;Tourisme;-;CAMPING DU FRAITEUX;81 rue du camping ruaux;88370;PLOMBIÈRES-LES-BAINS;329660071;campingdufraiteux@aliceadsl.fr;www.campingdufraiteux.fr;-;-;-;35;-;-
19/03/2013;19/03/2013;CAMPING;1 étoile;Loisirs;-;CAMPING FERME DE MALASSISE;ferme de Malassise Départementale 402;77610;FONTENAY-TRÉSIGNY;164252709;meurillon.christophe77@orange.fr;-;-;-;-;15;-;-
19/03/2013;19/03/2013;CAMPING;1 étoile;Loisirs;-;CAMPING DE LA FERME DES HÊTRES ;2 rue des fermes;76540;SAINT-PIERRE-EN-PORT;235274247;j-p.monnier@orange.fr;-;-;-;-;53;-;-
19/03/2013;19/03/2013;CAMPING;1 étoile;Tourisme;-;CAMPING PARC BEAUJOLAIS;2788 Route de Riottier;69400;VILLEFRANCHE-SUR-SAÔNE;805696660;contact@campingcarpark.com;http://www.beaujolais-campingcarpark.com/;-;-;-;128;-;-
19/03/2013;19/03/2013;CAMPING;2 étoiles;Loisirs;-;CAMPING DES BAROLLES;88 avenue Foch;69230;SAINT-GENIS-LAVAL;478560556;contact@campingdesbarolles.fr;http://www.campingdesbarolles.fr;-;-;-;45;-;-
19/03/2013;19/03/2013;CAMPING;3 étoiles;Tourisme;-;CAMPING DE L'ILL;1 allée du Camping;68180;HORBOURG-WIHR;389411594;camping@agglo-colmar.fr;campingdel'ill.fr;-;-;-;150;-;-
19/03/2013;19/03/2013;CAMPING;2 étoiles;Loisirs;-;CAMPING DE L'ÉTANG;Rue du Canal Zone de Loisirs;67260;HARSKIRCHEN;388009365;camping.harskirchen@wanadoo.fr;www.camping-harskirchen-alsace.fr;-;-;-;111;-;-
